year,rank,city,med_park_size_data,med_park_size_points,park_pct_city_data,park_pct_city_points,pct_near_park_data,pct_near_park_points,spend_per_resident_data,spend_per_resident_points,basketball_data,basketball_points,dogpark_data,dogpark_points,playground_data,playground_points,rec_sr_data,rec_sr_points,restroom_data,restroom_points,splashground_data,splashground_points,amenities_points,total_points,total_pct,city_dup,park_benches,lat,lon,state,county
2017,17,Plano,13.3,20.0,9.0,9.0,74.0,26.0,147.0,18.0,1.8,5.0,0.4,2.0,2.5,9.0,0.4,4.0,,,,,5.0,65.0,,Plano,3.5,33.0136764,-96.6925096,Texas,Collin County
2017,17,St. Louis,2.2,4.0,10.0,9.0,90.0,35.0,271.0,20.0,2.6,8.0,1.6,15.0,2.3,8.0,0.6,7.0,,,,,10.0,65.0,,St. Louis,3.5,38.6280278,-90.1910154,Missouri,Saint Louis
2017,20,Denver,6.0,12.0,8.0,8.0,86.0,33.0,115.0,13.0,1.6,4.0,1.5,15.0,3.7,14.0,0.9,11.0,,,,,11.0,64.0,,Denver,3.5,39.7392364,-104.984862,Colorado,Denver
2017,21,Milwaukee,4.5,8.0,10.0,10.0,88.0,34.0,115.0,13.0,5.7,20.0,0.5,4.0,2.7,10.0,0.9,11.0,,,,,11.0,63.5,,Milwaukee,3.5,43.0349931,-87.922497,Wisconsin,Milwaukee County
2017,21,Omaha,7.0,14.0,14.0,14.0,78.0,28.0,76.0,8.0,5.3,20.0,0.5,3.0,4.4,17.0,0.7,8.0,,,,,12.0,63.5,,Omaha,3.5,41.2587459,-95.9383758,Nebraska,Douglas County
2017,21,Sacramento,5.5,11.0,8.0,8.0,79.0,29.0,122.0,14.0,2.7,9.0,2.3,20.0,4.0,16.0,1.0,12.0,,,,,14.0,63.5,,Sacramento,3.5,38.5810606,-121.493895,California,Sacramento County
2017,24,Fremont,7.3,14.0,37.0,20.0,62.0,19.0,128.0,15.0,2.1,6.0,0.9,8.0,2.0,6.0,0.5,6.0,,,,,7.0,62.5,,Fremont,3.5,37.5482697,-121.988571,California,Alameda County
2017,24,Las Vegas,2.5,4.0,19.0,20.0,70.0,24.0,127.0,15.0,1.4,3.0,4.3,20.0,4.1,16.0,0.8,10.0,,,,,12.0,62.5,,Las Vegas,3.5,36.1672559,-115.148516,Nevada,Clark County
2017,24,Lincoln,5.8,11.0,7.0,7.0,86.0,33.0,88.0,10.0,3.6,13.0,1.6,15.0,5.1,20.0,0.8,9.0,,,,,14.0,62.5,,Lincoln,3.5,40.8088861,-96.7077751,Nebraska,Lancaster County
2017,24,Long Beach,3.0,5.0,10.0,10.0,81.0,30.0,205.0,20.0,1.6,4.0,1.9,19.0,1.3,3.0,1.1,14.0,,,,,10.0,62.5,,Long Beach,3.5,33.7690164,-118.191604,California,Long Beach
2017,24,Oakland,2.5,4.0,12.0,12.0,85.0,32.0,145.0,17.0,2.6,9.0,1.0,9.0,1.8,6.0,1.3,15.0,,,,,10.0,62.5,,Oakland,3.5,37.8044557,-122.271356,California,Alameda County
2017,24,San Jose,3.2,6.0,14.0,15.0,75.0,27.0,147.0,18.0,1.6,4.0,1.0,9.0,2.7,10.0,1.1,13.0,,,,,9.0,62.5,,San Jose,3.5,37.3361663,-121.890591,California,Santa Clara County
2017,24,Virginia Beach,6.0,12.0,16.0,16.0,58.0,18.0,177.0,20.0,3.3,11.0,0.7,5.0,4.2,16.0,0.3,3.0,,,,,9.0,62.5,,Virginia Beach,3.5,36.8529841,-75.9774183,Virginia,Virginia Beach
2017,31,Anchorage,4.4,8.0,84.0,20.0,71.0,25.0,93.0,10.0,2.6,9.0,2.3,20.0,2.8,10.0,0.3,3.0,,,,,11.0,61.5,,Anchorage,3.5,61.1758781,-149.1107333,Alaska,Anchorage
2017,32,Henderson,7.6,15.0,13.0,14.0,49.0,13.0,148.0,18.0,3.6,13.0,5.4,20.0,3.1,11.0,0.6,7.0,,,,,13.0,61.0,,Henderson,3.5,32.182598,-95.7893178,Texas,Henderson County
2017,32,Honolulu,2.3,4.0,33.0,20.0,84.0,32.0,51.0,5.0,5.7,20.0,0.6,4.0,1.3,3.0,1.9,20.0,,,,,12.0,61.0,,Honolulu,3.5,21.304547,-157.855676,Hawaii,Honolulu County
2017,32,Philadelphia,3.6,7.0,13.0,13.0,93.0,37.0,59.0,6.0,4.1,15.0,0.3,1.0,1.7,5.0,2.1,20.0,,,,,10.0,61.0,,Philadelphia,3.5,39.9527237,-75.1635262,Pennsylvania,Philadelphia County
2017,35,Boise,7.3,14.0,8.0,8.0,61.0,19.0,144.0,17.0,2.2,7.0,7.2,20.0,3.7,14.0,1.1,13.0,,,,,14.0,60.0,,Boise,3.5,43.6166163,-116.200886,Idaho,Ada County
2017,35,Raleigh,4.4,8.0,15.0,15.0,54.0,15.0,202.0,20.0,6.1,20.0,0.8,6.0,2.4,8.0,1.9,20.0,,,,,14.0,60.0,,Raleigh,3.5,35.7803977,-78.6390989,North Carolina,Wake County
2017,37,New Orleans,1.9,3.0,26.0,20.0,77.0,28.0,116.0,13.0,1.6,5.0,0.8,6.0,2.5,9.0,0.7,8.0,,,,,7.0,59.0,,New Orleans,3.5,29.9759983,-90.0782127,Louisiana,Orleans Parish
2017,38,Kansas City,11.6,20.0,9.0,9.0,65.0,21.0,122.0,14.0,1.7,5.0,0.6,5.0,2.4,8.0,0.4,5.0,,,,,6.0,58.5,,Kansas City,3.0,39.100105,-94.5781416,Missouri,Jackson County
2017,39,Pittsburgh,2.0,3.0,10.0,10.0,84.0,32.0,69.0,7.0,3.6,13.0,2.3,20.0,4.1,16.0,1.7,20.0,,,,,17.0,57.5,,Pittsburgh,3.0,40.4416941,-79.9900861,Pennsylvania,Allegheny County
2017,40,Jersey City,0.6,1.0,18.0,19.0,91.0,36.0,27.0,1.0,2.6,9.0,2.3,20.0,1.4,3.0,1.0,12.0,,,,,11.0,56.5,,Jersey City,3.0,40.7215682,-74.047455,New Jersey,Hudson County
2017,40,Tampa,4.3,8.0,7.0,7.0,60.0,18.0,147.0,18.0,4.9,18.0,3.3,20.0,2.3,8.0,1.9,20.0,,,,,17.0,56.5,,Tampa,3.0,27.9477595,-82.458444,Florida,Hillsborough County
2017,42,Colorado Springs,6.6,13.0,9.0,9.0,70.0,24.0,76.0,8.0,4.1,15.0,1.8,19.0,3.1,12.0,0.3,3.0,,,,,12.0,55.0,,Colorado Springs,3.0,38.8339578,-104.825348,Colorado,El Paso County
2017,42,Norfolk,4.5,8.0,6.0,6.0,72.0,25.0,74.0,8.0,8.3,20.0,4.9,20.0,4.2,16.0,2.0,20.0,,,,,19.0,55.0,,Norfolk,3.0,36.8448348,-76.2863999,Virginia,Norfolk
2017,42,Scottsdale,13.5,20.0,25.0,20.0,37.0,6.0,105.0,12.0,1.5,4.0,1.3,12.0,1.6,5.0,0.8,9.0,,,,,8.0,55.0,,Scottsdale,3.0,33.4942189,-111.926018,Arizona,Maricopa County
2017,45,Cleveland,3.4,6.0,6.0,6.0,80.0,29.0,100.0,11.0,6.0,20.0,0.5,4.0,3.7,14.0,1.1,14.0,,,,,13.0,54.0,,Cleveland,3.0,41.4996574,-81.6936772,Ohio,Cuyahoga County
2017,46,Austin,8.5,17.0,11.0,11.0,54.0,15.0,103.0,12.0,2.9,10.0,1.4,14.0,1.8,5.0,0.6,6.0,,,,,9.0,53.5,,Austin,3.0,30.2711286,-97.7436995,Texas,Travis County
2017,47,North Las Vegas,5.7,11.0,26.0,20.0,57.0,17.0,86.0,9.0,2.2,7.0,0.8,7.0,2.4,8.0,0.2,2.0,,,,,6.0,52.5,,North Las Vegas,3.0,36.2005843,-115.121584,Nevada,Clark County
2017,48,Miami,2.4,4.0,7.0,6.0,80.0,30.0,100.0,11.0,3.3,11.0,0.9,8.0,1.4,4.0,1.6,19.0,,,,,11.0,51.5,,Miami,2.5,25.7741728,-80.19362,Florida,Miami-Dade County
2017,48,Richmond,3.9,7.0,5.0,5.0,74.0,26.0,75.0,8.0,6.6,20.0,1.4,13.0,2.8,10.0,1.7,20.0,,,,,16.0,51.5,,Richmond,2.5,37.5385087,-77.43428,Virginia,Richmond
2017,50,Atlanta,3.1,6.0,6.0,5.0,66.0,22.0,134.0,16.0,2.8,9.0,1.1,10.0,3.0,11.0,1.5,18.0,,,,,12.0,51.0,,Atlanta,2.5,33.7489924,-84.3902644,Georgia,Fulton County
2017,50,Dallas,7.6,15.0,13.0,13.0,60.0,18.0,81.0,9.0,2.5,8.0,0.4,2.0,1.5,4.0,0.7,8.0,,,,,6.0,51.0,,Dallas,2.5,32.7762719,-96.7968559,Texas,Dallas County
2017,52,Chesapeake,6.0,12.0,26.0,20.0,38.0,6.0,80.0,9.0,2.5,8.0,2.1,20.0,3.1,12.0,0.8,10.0,,,,,13.0,50.0,,Chesapeake,2.5,36.7183708,-76.2466798,Virginia,Chesapeake
2017,53,Baltimore,0.8,1.0,10.0,10.0,85.0,32.0,70.0,7.0,1.6,4.0,0.5,3.0,3.2,12.0,1.3,16.0,,,,,9.0,49.0,,Baltimore,2.5,39.2908816,-76.610759,Maryland,Baltimore
2017,53,Nashville,13.2,20.0,11.0,11.0,38.0,7.0,106.0,12.0,3.0,10.0,1.0,9.0,2.1,7.0,0.8,9.0,,,,,9.0,49.0,,Nashville,2.5,36.1622767,-86.7742984,Tennessee,Middle Tennessee
2017,53,Orlando,3.6,7.0,5.0,5.0,58.0,17.0,124.0,15.0,5.2,19.0,1.2,11.0,2.6,9.0,1.6,20.0,,,,,15.0,49.0,,Orlando,2.5,28.5421109,-81.3790304,Florida,Orange County
2017,56,Columbus,7.7,15.0,11.0,11.0,52.0,14.0,101.0,11.0,1.9,6.0,0.6,5.0,1.9,6.0,0.7,8.0,,,,,6.0,47.5,,Columbus,2.5,39.9622601,-83.0007065,Ohio,Franklin County
2017,56,Phoenix,14.6,20.0,15.0,15.0,45.0,10.0,80.0,8.0,0.9,2.0,0.6,4.0,1.7,5.0,0.4,5.0,,,,,4.0,47.5,,Phoenix,2.5,33.4484367,-112.074141,Arizona,Maricopa County
2017,58,Buffalo,1.1,2.0,8.0,7.0,85.0,32.0,48.0,4.0,6.3,20.0,0.8,6.0,2.3,8.0,0.7,8.0,,,,,11.0,46.5,,Buffalo,2.5,37.7097669,-95.6974822,Kansas,Wilson County
2017,59,"Arlington, Texas",14.1,20.0,8.0,7.0,55.0,16.0,90.0,10.0,0.7,1.0,0.3,1.0,1.3,3.0,0.3,3.0,,,,,2.0,46.0,,"Arlington, Texas",2.5,32.7355816,-97.1071186,Texas,Tarrant County
2017,59,Chandler,8.3,16.0,4.0,3.0,58.0,18.0,71.0,7.0,3.3,12.0,1.6,16.0,2.3,8.0,0.6,6.0,,,,,11.0,46.0,,Chandler,2.5,33.3062031,-111.841185,Arizona,Maricopa County
2017,59,Corpus Christi,3.3,6.0,9.0,8.0,72.0,25.0,73.0,7.0,2.8,9.0,0.0,0.0,4.2,16.0,0.8,10.0,,,,,9.0,46.0,,Corpus Christi,2.5,27.7635302,-97.4033191,Texas,Nueces County
2017,59,Tulsa,9.5,19.0,8.0,7.0,56.0,16.0,58.0,6.0,2.1,6.0,0.5,3.0,2.7,10.0,0.6,7.0,,,,,7.0,46.0,,Tulsa,2.5,36.1563122,-95.9927516,Oklahoma,Tulsa County
2017,63,Anaheim,8.5,17.0,8.0,8.0,62.0,19.0,72.0,7.0,1.4,3.0,0.6,4.0,1.4,4.0,0.2,2.0,,,,,3.0,45.0,,Anaheim,2.5,33.8347516,-117.911732,California,Orange County
2017,63,Garland,9.5,19.0,7.0,7.0,56.0,16.0,71.0,7.0,2.3,7.0,0.0,0.0,1.5,4.0,0.7,8.0,,,,,5.0,45.0,,Garland,2.5,32.912624,-96.6388833,Texas,Dallas County
2017,63,Glendale,4.8,9.0,6.0,5.0,72.0,25.0,30.0,2.0,4.6,17.0,1.2,12.0,4.0,16.0,0.7,8.0,,,,,13.0,45.0,,Glendale,2.5,34.1469416,-118.2478471,California,Glendale
2017,63,Lexington,11.1,20.0,2.0,2.0,51.0,13.0,82.0,9.0,3.9,14.0,1.6,16.0,2.0,6.0,0.4,5.0,,,,,10.0,45.0,,Lexington,2.5,38.0464066,-84.4970393,Kentucky,Fayette County
2017,63,Riverside,12.7,20.0,7.0,6.0,47.0,11.0,68.0,7.0,3.1,10.0,1.3,12.0,1.5,4.0,1.2,14.0,,,,,10.0,45.0,,Riverside,2.5,33.7219991,-116.0372472,California,Riverside County
2017,63,Toledo,5.5,11.0,6.0,6.0,76.0,27.0,44.0,4.0,1.9,6.0,0.7,6.0,2.8,10.0,0.1,1.0,,,,,6.0,45.0,,Toledo,2.5,41.6529143,-83.5378173,Ohio,Lucas County
2017,69,Greensboro,5.0,9.0,9.0,9.0,60.0,18.0,67.0,7.0,2.5,8.0,0.8,6.0,4.0,15.0,0.9,11.0,,,,,10.0,44.0,,Greensboro,2.0,36.0726355,-79.7919754,North Carolina,Guilford County
2017,69,San Antonio,11.6,20.0,10.0,10.0,38.0,6.0,95.0,11.0,1.7,5.0,0.8,6.0,1.7,5.0,0.7,9.0,,,,,6.0,44.0,,San Antonio,2.0,29.4246002,-98.4951405,Texas,Bexar County
2017,71,Bakersfield,9.0,18.0,6.0,5.0,43.0,9.0,80.0,9.0,2.1,6.0,2.3,20.0,3.2,12.0,0.5,5.0,,,,,11.0,43.5,,Bakersfield,2.0,35.3738712,-119.019463,California,Kern County
2017,72,Durham,9.0,18.0,4.0,3.0,48.0,12.0,73.0,8.0,2.0,6.0,1.3,13.0,2.5,9.0,0.9,10.0,,,,,10.0,42.5,,Durham,2.0,35.996653,-78.9018053,North Carolina,Durham County
2017,72,Reno,4.3,8.0,5.0,5.0,71.0,25.0,49.0,4.0,3.9,14.0,0.8,7.0,3.0,11.0,0.3,4.0,,,,,9.0,42.5,,Reno,2.0,39.5261206,-119.8126581,Nevada,Washoe County
2017,74,Los Angeles,4.8,9.0,13.0,13.0,54.0,15.0,85.0,9.0,0.8,1.0,0.3,1.0,1.1,2.0,1.1,13.0,,,,,4.0,41.5,,Los Angeles,2.0,34.0536909,-118.242766,California,Los Angeles County
2017,75,Chula Vista,7.1,14.0,7.0,7.0,53.0,15.0,44.0,4.0,2.1,6.0,1.2,11.0,3.0,11.0,0.7,8.0,,,,,9.0,41.0,,Chula Vista,2.0,32.6400541,-117.084195,California,San Diego County
2017,75,Detroit,2.4,4.0,6.0,6.0,78.0,28.0,21.0,1.0,3.2,11.0,0.6,5.0,4.7,19.0,0.4,4.0,,,,,10.0,41.0,,Detroit,2.0,42.3315509,-83.0466403,Michigan,Wayne County
2017,75,Santa Ana,6.0,12.0,4.0,4.0,72.0,25.0,46.0,4.0,1.2,3.0,0.0,0.0,1.3,3.0,0.9,10.0,,,,,4.0,41.0,,Santa Ana,2.0,33.7494951,-117.873221,California,Orange County
2017,75,Stockton,6.0,12.0,3.0,2.0,71.0,25.0,24.0,1.0,3.8,13.0,1.0,10.0,2.5,9.0,0.4,5.0,,,,,9.0,41.0,,Stockton,2.0,37.9577016,-121.290779,California,San Joaquin County
2017,79,El Paso,3.7,7.0,19.0,20.0,49.0,12.0,34.0,2.0,2.4,7.0,0.4,3.0,2.7,10.0,0.8,9.0,,,,,7.0,40.0,,El Paso,2.0,31.7550511,-106.488234,Texas,El Paso County
2017,79,Fort Worth,7.5,15.0,6.0,5.0,55.0,16.0,78.0,8.0,1.4,3.0,0.2,1.0,2.4,8.0,0.3,3.0,,,,,4.0,40.0,,Fort Worth,2.0,32.753177,-97.3327459,Texas,Tarrant County
2017,81,Houston,6.0,12.0,14.0,15.0,47.0,12.0,35.0,2.0,2.2,7.0,0.6,5.0,1.9,6.0,0.6,7.0,,,,,6.0,39.0,,Houston,2.0,29.7589382,-95.3676974,Texas,Harris County
2017,81,Newark,1.0,1.0,6.0,6.0,90.0,35.0,26.0,1.0,1.5,4.0,0.0,0.0,0.8,1.0,0.9,10.0,,,,,4.0,39.0,,Newark,2.0,40.735657,-74.1723667,New Jersey,Essex County
2017,81,Wichita,10.8,20.0,5.0,4.0,51.0,13.0,51.0,5.0,1.0,2.0,0.8,7.0,2.2,7.0,0.5,5.0,,,,,5.0,39.0,,Wichita,2.0,37.6922361,-97.3375448,Kansas,Sedgwick County
2017,84,Memphis,10.0,20.0,5.0,4.0,42.0,8.0,54.0,5.0,3.0,10.0,0.5,3.0,1.8,6.0,1.0,12.0,,,,,8.0,37.5,,Memphis,1.5,35.1460249,-90.0517638,Tennessee,West Tennessee
2017,85,Irving,4.1,8.0,5.0,5.0,58.0,17.0,59.0,6.0,1.2,3.0,0.9,8.0,3.3,12.0,0.9,10.0,,,,,8.0,36.5,,Irving,1.5,32.8295183,-96.9442177,Texas,Dallas County
2017,85,Lubbock,9.7,19.0,3.0,2.0,53.0,15.0,46.0,4.0,1.1,2.0,0.0,0.0,2.5,9.0,0.4,5.0,,,,,4.0,36.5,,Lubbock,1.5,33.5855677,-101.8470215,Texas,Lubbock County
2017,85,Tucson,5.1,10.0,3.0,2.0,57.0,17.0,71.0,7.0,1.2,3.0,1.5,15.0,1.8,5.0,0.8,10.0,,,,,8.0,36.5,,Tucson,1.5,32.2228765,-110.974847,Arizona,Pima County
2017,88,Oklahoma City,6.7,13.0,7.0,7.0,42.0,9.0,72.0,7.0,2.3,7.0,0.6,4.0,2.1,7.0,0.9,11.0,,,,,7.0,36.0,,Oklahoma City,1.5,35.4729886,-97.5170536,Oklahoma,Oklahoma County
2017,89,Baton Rouge,4.3,8.0,3.0,2.0,50.0,13.0,51.0,5.0,5.1,19.0,0.9,8.0,2.9,10.0,2.9,20.0,,,,,14.0,35.0,,Baton Rouge,1.5,30.4494155,-91.1869659,Louisiana,East Baton Rouge Parish
2017,90,Fresno,3.6,7.0,4.0,3.0,61.0,19.0,38.0,3.0,3.6,13.0,1.2,12.0,1.5,4.0,0.3,4.0,,,,,8.0,33.5,,Fresno,1.5,36.7295295,-119.70886126075588,California,Fresno County
2017,90,Hialeah,4.6,9.0,1.0,1.0,61.0,19.0,38.0,3.0,3.1,11.0,0.0,0.0,0.7,1.0,1.6,19.0,,,,,8.0,33.5,,Hialeah,1.5,25.8575963,-80.2781057,Florida,Miami-Dade County
2017,90,Jacksonville,5.6,11.0,14.0,14.0,32.0,3.0,33.0,2.0,1.8,5.0,0.6,4.0,3.3,12.0,1.4,17.0,,,,,10.0,33.5,,Jacksonville,1.5,30.3321838,-81.655651,Florida,Duval County
2017,93,Laredo,4.1,8.0,2.0,1.0,49.0,12.0,66.0,7.0,10.2,20.0,0.4,2.0,2.4,8.0,1.0,12.0,,,,,11.0,32.5,,Laredo,1.5,27.5056251,-99.5074517,Texas,Webb County
2017,93,Winston-Salem,9.8,19.0,4.0,4.0,35.0,5.0,42.0,3.0,1.3,3.0,0.4,3.0,1.9,6.0,1.5,18.0,,,,,8.0,32.5,,Winston-Salem,1.5,36.0998131,-80.2440518,North Carolina,Forsyth County
2017,95,Mesa,2.7,5.0,3.0,2.0,63.0,20.0,69.0,7.0,2.7,9.0,0.4,3.0,1.4,3.0,0.2,2.0,,,,,4.0,31.5,,Mesa,1.5,33.4151005,-111.831455,Arizona,Maricopa County
2017,96,Louisville,7.7,15.0,7.0,7.0,34.0,4.0,50.0,4.0,2.3,7.0,0.9,8.0,2.4,8.0,0.5,6.0,,,,,7.0,31.0,,Louisville,1.5,38.2542376,-85.759407,Kentucky,Jefferson County
2017,97,Charlotte,16.6,20.0,4.0,4.0,27.0,1.0,45.0,4.0,1.3,3.0,0.7,6.0,2.3,8.0,0.6,7.0,,,,,6.0,29.0,,Charlotte,1.0,35.2272086,-80.8430827,North Carolina,Mecklenburg County
2017,98,Fort Wayne,4.0,7.0,3.0,3.0,44.0,10.0,79.0,8.0,1.8,5.0,0.8,7.0,2.3,8.0,0.4,5.0,,,,,6.0,28.5,,Fort Wayne,1.0,41.0799898,-85.1386015,Indiana,Allen County
2017,98,Indianapolis,9.8,19.0,5.0,5.0,32.0,3.0,35.0,2.0,2.2,7.0,0.5,3.0,1.5,4.0,0.5,6.0,,,,,5.0,28.5,,Indianapolis,1.0,39.7683331,-86.1583502,Indiana,Marion County
2016,1,Minneapolis,6.5,12.0,15.0,16.0,95.0,39.0,224.0,20.0,3.9,16.0,1.8,20.0,2.8,11.0,2.6,20.0,,,,,17.0,104.0,86.5,Minneapolis,5.0,44.9772995,-93.2654692,Minnesota,Hennepin County
2016,2,St. Paul,3.7,7.0,15.0,16.0,96.0,39.0,212.0,20.0,4.2,17.0,1.4,15.0,3.9,16.0,1.8,20.0,,,,,17.0,99.0,82.5,St. Paul,5.0,37.517132000000004,-95.17604240058537,Kansas,Neosho County
2016,3,"Washington, D.C.",0.8,1.0,22.0,20.0,97.0,40.0,287.0,20.0,4.1,17.0,1.7,19.0,1.7,6.0,2.4,20.0,,,,,16.0,97.0,81.0,"Washington, D.C.",5.0,38.8950368,-77.0365427,Washington,District of Columbia
2016,4,"Arlington, Virginia",2.1,4.0,11.0,12.0,98.0,40.0,235.0,20.0,4.0,16.0,3.6,20.0,4.6,19.0,1.5,19.0,,,,,19.0,95.0,79.0,"Arlington, Virginia",4.5,38.8769326,-77.0893094,Virginia,Arlington County
2016,5,San Francisco,1.8,3.0,19.0,20.0,99.0,40.0,223.0,20.0,1.9,6.0,3.5,20.0,1.9,7.0,0.6,8.0,,,,,10.0,93.0,77.5,San Francisco,4.5,37.7792588,-122.4193286,California,San Francisco
2016,6,Portland,4.6,9.0,18.0,19.0,85.0,33.0,154.0,18.0,3.8,15.0,5.4,20.0,2.1,8.0,0.6,7.0,,,,,13.0,92.0,76.5,Portland,4.5,45.5202471,-122.674194,Oregon,Multnomah County
2016,7,New York,1.0,1.0,21.0,20.0,97.0,40.0,186.0,20.0,3.5,14.0,1.5,17.0,2.0,7.0,0.1,1.0,,,,,10.0,91.0,76.0,New York,4.5,40.7127281,-74.0060152,New York,City of New York
2016,8,Irvine,6.4,12.0,20.0,20.0,75.0,27.0,227.0,20.0,2.6,9.0,0.4,4.0,2.8,11.0,1.4,18.0,,,,,11.0,90.0,75.0,Irvine,4.5,33.6856969,-117.825981,California,Orange County
2016,9,Boston,1.7,3.0,17.0,19.0,98.0,40.0,122.0,14.0,3.8,15.0,1.1,12.0,2.9,11.0,1.0,12.0,,,,,13.0,89.0,74.0,Boston,4.5,42.3554334,-71.060511,Massachusetts,Suffolk County
2016,10,Cincinnati,4.3,8.0,14.0,15.0,71.0,25.0,181.0,20.0,5.2,20.0,1.3,15.0,5.1,20.0,2.3,20.0,,,,,19.0,87.0,72.5,Cincinnati,4.0,39.1014537,-84.5124602,Ohio,Hamilton County
2016,10,Madison,4.7,9.0,13.0,14.0,90.0,35.0,122.0,14.0,10.8,20.0,4.2,20.0,7.3,20.0,0.1,1.0,,,,,15.0,87.0,72.5,Madison,4.0,43.074761,-89.3837613,Wisconsin,Dane County
2016,12,San Diego,6.8,13.0,22.0,20.0,78.0,29.0,113.0,13.0,2.9,11.0,1.1,12.0,1.9,7.0,1.0,12.0,,,,,11.0,86.0,71.5,San Diego,4.0,32.7174202,-117.162772,California,San Diego County
2016,13,Seattle,2.4,4.0,12.0,13.0,93.0,37.0,275.0,20.0,1.9,6.0,2.2,20.0,2.3,9.0,0.8,10.0,,,,,11.0,85.0,71.0,Seattle,4.0,47.6038321,-122.330062,Washington,King County
2016,14,Oakland,2.5,4.0,18.0,20.0,85.0,33.0,143.0,17.0,2.7,10.0,0.7,8.0,1.8,6.0,1.2,15.0,,,,,10.0,84.0,70.0,Oakland,4.0,37.8044557,-122.271356,California,Alameda County
2016,15,Chicago,2.2,4.0,9.0,10.0,92.0,37.0,172.0,20.0,2.9,11.0,0.8,9.0,2.4,9.0,1.9,20.0,,,,,12.0,83.0,69.0,Chicago,4.0,41.8755616,-87.6244212,Illinois,Cook County
2016,16,Aurora,7.9,15.0,11.0,11.0,86.0,33.0,132.0,16.0,1.6,5.0,0.9,9.0,2.3,9.0,0.3,3.0,,,,,7.0,82.0,68.5,Aurora,4.0,41.7571701,-88.3147539,Illinois,Kane County
2016,17,Sacramento,5.5,10.0,9.0,9.0,79.0,29.0,148.0,18.0,2.7,10.0,2.3,20.0,4.0,16.0,1.0,13.0,,,,,15.0,81.0,67.5,Sacramento,4.0,38.5810606,-121.493895,California,Sacramento County
2016,18,Plano,13.3,20.0,11.0,12.0,74.0,27.0,125.0,15.0,1.8,6.0,0.4,3.0,2.6,10.0,0.4,4.0,,,,,6.0,80.0,66.5,Plano,4.0,33.0136764,-96.6925096,Texas,Collin County
2016,18,St. Petersburg,3.5,6.0,16.0,17.0,73.0,26.0,132.0,16.0,2.5,9.0,2.4,20.0,3.5,14.0,1.3,16.0,,,,,15.0,80.0,66.5,St. Petersburg,4.0,27.7700475,-82.6359078,Florida,Pinellas County
2016,20,Albuquerque,4.3,8.0,24.0,20.0,82.0,31.0,59.0,6.0,2.2,8.0,2.3,20.0,2.9,11.0,1.1,14.0,,,,,13.0,78.0,65.0,Albuquerque,3.5,35.0841034,-106.650985,New Mexico,Bernalillo County
2016,20,Denver,6.1,12.0,8.0,8.0,86.0,33.0,109.0,13.0,1.6,5.0,1.4,15.0,3.9,16.0,0.9,12.0,,,,,12.0,78.0,65.0,Denver,3.5,39.7392364,-104.984862,Colorado,Denver
2016,22,Long Beach,3.0,5.0,10.0,11.0,80.0,30.0,186.0,20.0,1.6,5.0,1.9,20.0,1.1,3.0,1.1,15.0,,,,,11.0,77.0,64.0,Long Beach,3.5,33.7690164,-118.191604,California,Long Beach
2016,22,Philadelphia,3.6,7.0,13.0,14.0,93.0,37.0,65.0,7.0,4.1,17.0,0.3,3.0,1.7,6.0,2.1,20.0,,,,,12.0,77.0,64.0,Philadelphia,3.5,39.9527237,-75.1635262,Pennsylvania,Philadelphia County
2016,22,St. Louis,1.4,2.0,10.0,10.0,90.0,36.0,151.0,18.0,2.1,7.0,1.6,18.0,2.4,9.0,0.6,8.0,,,,,11.0,77.0,64.0,St. Louis,3.5,38.6280278,-90.1910154,Missouri,Saint Louis
2016,25,Henderson,7.6,15.0,13.0,14.0,49.0,13.0,178.0,20.0,3.6,14.0,5.4,20.0,3.1,12.0,0.6,7.0,,,,,13.0,75.0,62.5,Henderson,3.5,32.182598,-95.7893178,Texas,Henderson County
2016,25,Omaha,7.0,13.0,14.0,15.0,78.0,29.0,74.0,8.0,2.0,7.0,0.5,5.0,4.4,18.0,0.7,9.0,,,,,10.0,75.0,62.5,Omaha,3.5,41.2587459,-95.9383758,Nebraska,Douglas County
2016,27,Fremont,7.5,14.0,38.0,20.0,62.0,20.0,121.0,14.0,2.2,7.0,0.4,4.0,1.9,7.0,0.5,7.0,,,,,6.0,74.0,61.5,Fremont,3.5,37.5482697,-121.988571,California,Alameda County
2016,27,Honolulu,2.3,4.0,33.0,20.0,84.0,32.0,50.0,5.0,5.8,20.0,0.6,6.0,1.3,4.0,1.9,20.0,,,,,13.0,74.0,61.5,Honolulu,3.5,21.304547,-157.855676,Hawaii,Honolulu County
2016,27,Lincoln,6.5,12.0,7.0,7.0,86.0,33.0,86.0,10.0,3.3,13.0,0.7,8.0,4.9,20.0,0.5,6.0,,,,,12.0,74.0,61.5,Lincoln,3.5,40.8088861,-96.7077751,Nebraska,Lancaster County
2016,27,Milwaukee,4.6,9.0,9.0,9.0,88.0,34.0,89.0,10.0,5.7,20.0,0.5,5.0,2.8,11.0,0.9,12.0,,,,,12.0,74.0,61.5,Milwaukee,3.5,43.0349931,-87.922497,Wisconsin,Milwaukee County
2016,31,Anchorage,4.4,8.0,84.0,20.0,71.0,25.0,77.0,9.0,2.7,10.0,2.3,20.0,2.8,11.0,0.3,3.0,,,,,11.0,73.0,61.0,Anchorage,3.5,61.1758781,-149.1107333,Alaska,Anchorage
